
2021-01-05 15:12:24.085734,BTCUSDT -> ETHBTC -> ETHUSDT,0.032753,50.99496400000001
2021-01-05 15:12:24.224394,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.085335,51.02771700000001
2021-01-05 15:12:24.309050,TRXUSDT -> TRXXRP -> XRPUSDT,0.171003,51.11305200000001
2021-01-05 15:12:25.797830,LINKUSDT -> LINKETH -> ETHUSDT,0.015059,51.28405500000001
2021-01-05 15:12:26.001330,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.056751,51.29911400000001
2021-01-05 15:12:26.327892,TRXUSDT -> TRXXRP -> XRPUSDT,0.129277,51.35586500000001
2021-01-05 15:12:27.791909,TRXUSDT -> TRXXRP -> XRPUSDT,0.127694,51.48514200000001
2021-01-05 15:12:27.860675,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.057082,51.61283600000001
2021-01-05 15:12:28.710107,BTCUSDT -> ETHBTC -> ETHUSDT,0.014855,51.66991800000001
2021-01-05 15:12:28.989004,LINKUSDT -> LINKETH -> ETHUSDT,0.001537,51.68477300000001
2021-01-05 15:12:29.343801,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.085298,51.686310000000006
2021-01-05 15:12:29.398829,TRXUSDT -> TRXXRP -> XRPUSDT,0.128405,51.77160800000001
2021-01-05 15:12:30.162873,BTCUSDT -> ETHBTC -> ETHUSDT,0.017033,51.90001300000001
2021-01-05 15:12:30.450922,LINKUSDT -> LINKETH -> ETHUSDT,0.003418,51.917046000000006
2021-01-05 15:12:30.870631,TRXUSDT -> TRXXRP -> XRPUSDT,0.128774,51.92046400000001
2021-01-05 15:12:31.820983,BTCUSDT -> ETHBTC -> ETHUSDT,0.003716,52.04923800000001
2021-01-05 15:12:31.929115,LINKUSDT -> LINKETH -> ETHUSDT,0.033197,52.05295400000001
2021-01-05 15:12:32.361824,TRXUSDT -> TRXXRP -> XRPUSDT,0.147278,52.08615100000001
2021-01-05 15:12:32.440476,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.037225,52.23342900000001
2021-01-05 15:12:33.332576,BTCUSDT -> ETHBTC -> ETHUSDT,0.003652,52.27065400000001
2021-01-05 15:12:33.452050,LINKUSDT -> LINKETH -> ETHUSDT,0.023736,52.27430600000001
2021-01-05 15:12:34.070364,TRXUSDT -> TRXXRP -> XRPUSDT,0.129711,52.29804200000001
2021-01-05 15:12:34.907842,LINKUSDT -> LINKETH -> ETHUSDT,0.007734,52.42775300000001
2021-01-05 15:12:35.794850,TRXUSDT -> TRXXRP -> XRPUSDT,0.130051,52.43548700000001
2021-01-05 15:12:36.413047,LINKUSDT -> LINKETH -> ETHUSDT,0.037928,52.56553800000001
2021-01-05 15:12:37.297197,TRXUSDT -> TRXXRP -> XRPUSDT,0.181021,52.60346600000001
2021-01-05 15:12:37.816020,BTCUSDT -> ETHBTC -> ETHUSDT,0.015351,52.78448700000001
2021-01-05 15:12:37.896278,LINKUSDT -> LINKETH -> ETHUSDT,0.033894,52.799838000000015
2021-01-05 15:12:38.756662,TRXUSDT -> TRXXRP -> XRPUSDT,0.188842,52.83373200000001
2021-01-05 15:12:39.273885,BTCUSDT -> ETHBTC -> ETHUSDT,0.01078,53.02257400000001
2021-01-05 15:12:40.238938,LINKUSDT -> LINKETH -> ETHUSDT,0.028918,53.03335400000001
2021-01-05 15:12:40.472891,TRXUSDT -> TRXXRP -> XRPUSDT,0.194365,53.06227200000001
2021-01-05 15:12:40.818104,BTCUSDT -> ETHBTC -> ETHUSDT,0.023533,53.256637000000005
2021-01-05 15:12:41.674047,LINKUSDT -> LINKETH -> ETHUSDT,0.007439,53.280170000000005
2021-01-05 15:12:42.322872,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.015904,53.287609
2021-01-05 15:12:42.356836,BTCUSDT -> ETHBTC -> ETHUSDT,0.025239,53.303513
2021-01-05 15:12:42.850945,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.042701,53.328752
2021-01-05 15:12:43.105622,LINKUSDT -> LINKETH -> ETHUSDT,0.004565,53.371453
2021-01-05 15:12:43.806021,BTCUSDT -> ETHBTC -> ETHUSDT,0.015675,53.376018
2021-01-05 15:12:45.186509,BTCUSDT -> ETHBTC -> ETHUSDT,0.013457,53.391693000000004
2021-01-05 15:12:45.976783,LINKUSDT -> LINKETH -> ETHUSDT,0.044474,53.405150000000006
2021-01-05 15:12:46.137088,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.064807,53.44962400000001
2021-01-05 15:12:46.618539,BTCUSDT -> ETHBTC -> ETHUSDT,0.016101,53.51443100000001
2021-01-05 15:12:47.102294,TRXUSDT -> TRXXRP -> XRPUSDT,0.212696,53.53053200000001
2021-01-05 15:12:47.653272,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.07357,53.74322800000001
2021-01-05 15:12:47.674671,LINKUSDT -> LINKETH -> ETHUSDT,0.055031,53.816798000000006
2021-01-05 15:12:48.296578,BTCUSDT -> ETHBTC -> ETHUSDT,0.006355,53.871829000000005
2021-01-05 15:12:48.748157,TRXUSDT -> TRXXRP -> XRPUSDT,0.190929,53.878184000000005
2021-01-05 15:12:49.325367,LINKUSDT -> LINKETH -> ETHUSDT,0.018312,54.069113
2021-01-05 15:12:49.543490,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.077835,54.087425
2021-01-05 15:12:50.410143,TRXUSDT -> TRXXRP -> XRPUSDT,0.258451,54.16526
2021-01-05 15:12:50.823986,LINKUSDT -> LINKETH -> ETHUSDT,0.025939,54.423711000000004
2021-01-05 15:12:51.082150,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.078356,54.449650000000005
2021-01-05 15:12:51.846688,TRXUSDT -> TRXXRP -> XRPUSDT,0.207729,54.528006000000005
2021-01-05 15:12:52.298284,LINKUSDT -> LINKETH -> ETHUSDT,0.009151,54.735735000000005
2021-01-05 15:12:52.298892,BTCUSDT -> ETHBTC -> ETHUSDT,0.00713,54.735735000000005
2021-01-05 15:12:52.948342,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.085384,54.744886
2021-01-05 15:12:53.820645,TRXUSDT -> TRXXRP -> XRPUSDT,0.189444,54.83027
2021-01-05 15:12:54.539221,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.075285,55.019714
2021-01-05 15:12:55.261307,BTCUSDT -> ETHBTC -> ETHUSDT,0.010469,55.094999
2021-01-05 15:12:55.467187,TRXUSDT -> TRXXRP -> XRPUSDT,0.214067,55.105468
2021-01-05 15:12:55.954128,LINKUSDT -> LINKETH -> ETHUSDT,0.063303,55.319535
2021-01-05 15:12:56.055631,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.001865,55.382838
2021-01-05 15:12:56.999611,TRXUSDT -> TRXXRP -> XRPUSDT,0.229887,55.384703
2021-01-05 15:12:57.039694,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.023863,55.61459
2021-01-05 15:12:58.481560,TRXUSDT -> TRXXRP -> XRPUSDT,0.182374,55.638453
2021-01-05 15:12:58.554583,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.023935,55.820827
2021-01-05 15:12:59.175236,LINKUSDT -> LINKETH -> ETHUSDT,0.013532,55.844762
2021-01-05 15:13:00.186471,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.002551,55.858294
2021-01-05 15:13:00.763343,TRXUSDT -> TRXXRP -> XRPUSDT,0.229386,55.860845
2021-01-05 15:13:02.007766,BTCUSDT -> ETHBTC -> ETHUSDT,0.007258,56.090230999999996
2021-01-05 15:13:02.354044,TRXUSDT -> TRXXRP -> XRPUSDT,0.213327,56.097488999999996
2021-01-05 15:13:03.432460,BTCUSDT -> ETHBTC -> ETHUSDT,0.002171,56.310815999999996
2021-01-05 15:13:03.773403,TRXUSDT -> TRXXRP -> XRPUSDT,0.219139,56.31298699999999
2021-01-05 15:13:04.881462,BTCUSDT -> ETHBTC -> ETHUSDT,0.019289,56.53212599999999
2021-01-05 15:13:05.534420,TRXUSDT -> TRXXRP -> XRPUSDT,0.212546,56.55141499999999
2021-01-05 15:13:05.899336,LINKUSDT -> LINKETH -> ETHUSDT,0.015478,56.763960999999995
2021-01-05 15:13:06.427659,BTCUSDT -> ETHBTC -> ETHUSDT,0.00826,56.779438999999996
2021-01-05 15:13:07.081155,TRXUSDT -> TRXXRP -> XRPUSDT,0.230674,56.787698999999996
2021-01-05 15:13:07.603405,LINKUSDT -> LINKETH -> ETHUSDT,0.056422,57.018373
2021-01-05 15:13:08.518357,TRXUSDT -> TRXXRP -> XRPUSDT,0.232606,57.074794999999995
2021-01-05 15:13:08.942413,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.025129,57.30740099999999
2021-01-05 15:13:09.055479,LINKUSDT -> LINKETH -> ETHUSDT,0.042464,57.33252999999999
2021-01-05 15:13:09.723084,BTCUSDT -> ETHBTC -> ETHUSDT,0.054208,57.374993999999994
2021-01-05 15:13:09.962039,TRXUSDT -> TRXXRP -> XRPUSDT,0.24932,57.429202
2021-01-05 15:13:10.486771,LINKUSDT -> LINKETH -> ETHUSDT,0.002264,57.678521999999994
2021-01-05 15:13:10.698078,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.008817,57.68078599999999
2021-01-05 15:13:11.198483,BTCUSDT -> ETHBTC -> ETHUSDT,0.024905,57.68960299999999
2021-01-05 15:13:11.426610,TRXUSDT -> TRXXRP -> XRPUSDT,0.265527,57.71450799999999
2021-01-05 15:13:11.961086,LINKUSDT -> LINKETH -> ETHUSDT,0.009054,57.98003499999999
2021-01-05 15:13:12.272480,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.008847,57.989088999999986
2021-01-05 15:13:13.025928,BTCUSDT -> ETHBTC -> ETHUSDT,0.00433,57.99793599999999
2021-01-05 15:13:13.119477,TRXUSDT -> TRXXRP -> XRPUSDT,0.241527,58.00226599999999
2021-01-05 15:13:13.390908,LINKUSDT -> LINKETH -> ETHUSDT,0.015382,58.24379299999999
2021-01-05 15:13:14.629356,TRXUSDT -> TRXXRP -> XRPUSDT,0.21678,58.25917499999999
2021-01-05 15:13:15.697605,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.025018,58.47595499999999
2021-01-05 15:13:16.375996,TRXUSDT -> TRXXRP -> XRPUSDT,0.21768,58.500972999999995
2021-01-05 15:13:17.170783,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.025122,58.718652999999996
2021-01-05 15:13:17.891229,TRXUSDT -> TRXXRP -> XRPUSDT,0.239014,58.743775
2021-01-05 15:13:18.488754,BTCUSDT -> ETHBTC -> ETHUSDT,0.000148,58.982789
2021-01-05 15:13:18.840038,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.025235,58.982937
2021-01-05 15:13:20.406157,BTCUSDT -> ETHBTC -> ETHUSDT,0.015461,59.008172
2021-01-05 15:13:20.499987,TRXUSDT -> TRXXRP -> XRPUSDT,0.199111,59.023633000000004
2021-01-05 15:13:20.500185,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.025252,59.023633000000004
2021-01-05 15:13:21.505188,LINKUSDT -> LINKETH -> ETHUSDT,0.009082,59.048885000000006
2021-01-05 15:13:22.073499,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.018155,59.057967000000005
2021-01-05 15:13:22.295478,TRXUSDT -> TRXXRP -> XRPUSDT,0.212373,59.076122000000005
2021-01-05 15:13:22.405707,BTCUSDT -> ETHBTC -> ETHUSDT,0.020746,59.288495000000005
2021-01-05 15:13:23.449545,LINKUSDT -> LINKETH -> ETHUSDT,0.008878,59.30924100000001
2021-01-05 15:13:23.766401,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.012281,59.31811900000001
2021-01-05 15:13:23.847387,TRXUSDT -> TRXXRP -> XRPUSDT,0.233912,59.33040000000001
2021-01-05 15:13:23.900937,BTCUSDT -> ETHBTC -> ETHUSDT,0.011594,59.56431200000001
2021-01-05 15:13:24.992939,LINKUSDT -> LINKETH -> ETHUSDT,0.000893,59.57590600000001
2021-01-05 15:13:25.298345,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.020187,59.57679900000001
2021-01-05 15:13:25.378025,TRXUSDT -> TRXXRP -> XRPUSDT,0.201046,59.59698600000001
2021-01-05 15:13:26.855412,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.042111,59.798032000000006
2021-01-05 15:13:27.126553,TRXUSDT -> TRXXRP -> XRPUSDT,0.201866,59.840143000000005
2021-01-05 15:13:27.465648,BTCUSDT -> ETHBTC -> ETHUSDT,0.009387,60.04200900000001
2021-01-05 15:13:28.386232,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.04229,60.051396000000004
2021-01-05 15:13:29.010214,TRXUSDT -> TRXXRP -> XRPUSDT,0.228932,60.093686000000005
2021-01-05 15:13:30.465901,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.031095,60.322618000000006
2021-01-05 15:13:30.673150,TRXUSDT -> TRXXRP -> XRPUSDT,0.229923,60.353713000000006
2021-01-05 15:13:30.868999,BTCUSDT -> ETHBTC -> ETHUSDT,0.002595,60.583636000000006
2021-01-05 15:13:31.923027,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.031231,60.586231000000005
2021-01-05 15:13:32.262932,TRXUSDT -> TRXXRP -> XRPUSDT,0.209858,60.617462
2021-01-05 15:13:33.569745,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.050088,60.82732
2021-01-05 15:13:33.967656,TRXUSDT -> TRXXRP -> XRPUSDT,0.210758,60.877408
2021-01-05 15:13:34.140294,BTCUSDT -> ETHBTC -> ETHUSDT,0.005354,61.088166
2021-01-05 15:13:35.065532,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.056442,61.09352
2021-01-05 15:13:35.477548,TRXUSDT -> TRXXRP -> XRPUSDT,0.189601,61.149961999999995
2021-01-05 15:13:37.094290,LINKUSDT -> LINKETH -> ETHUSDT,0.031145,61.339563
2021-01-05 15:13:37.115469,TRXUSDT -> TRXXRP -> XRPUSDT,0.133176,61.370708
2021-01-05 15:13:38.280638,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.002285,61.503884
2021-01-05 15:13:38.673280,LINKUSDT -> LINKETH -> ETHUSDT,0.005638,61.506169
2021-01-05 15:13:39.737590,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.007678,61.511807
2021-01-05 15:13:39.825072,TRXUSDT -> TRXXRP -> XRPUSDT,0.152135,61.519484999999996
2021-01-05 15:13:40.824825,BTCUSDT -> ETHBTC -> ETHUSDT,0.003092,61.67162
2021-01-05 15:13:41.316037,TRXUSDT -> TRXXRP -> XRPUSDT,0.149785,61.674712
2021-01-05 15:13:42.786287,TRXUSDT -> TRXXRP -> XRPUSDT,0.139187,61.824497
2021-01-05 15:13:43.812669,BTCUSDT -> ETHBTC -> ETHUSDT,0.046431,61.963684
2021-01-05 15:13:44.273203,TRXUSDT -> TRXXRP -> XRPUSDT,0.131816,62.010115
2021-01-05 15:13:44.534648,LINKUSDT -> LINKETH -> ETHUSDT,0.002025,62.141931
2021-01-05 15:13:45.247819,BTCUSDT -> ETHBTC -> ETHUSDT,0.024724,62.143956
2021-01-05 15:13:45.719024,TRXUSDT -> TRXXRP -> XRPUSDT,0.159252,62.16868
2021-01-05 15:13:47.400355,TRXUSDT -> TRXXRP -> XRPUSDT,0.182206,62.327932000000004
2021-01-05 15:13:47.436491,BTCUSDT -> ETHBTC -> ETHUSDT,0.01863,62.510138000000005
2021-01-05 15:13:48.842657,TRXUSDT -> TRXXRP -> XRPUSDT,0.177251,62.52876800000001
2021-01-05 15:13:49.269893,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.082476,62.706019000000005
2021-01-05 15:13:50.417362,BTCUSDT -> ETHBTC -> ETHUSDT,0.016137,62.788495000000005
2021-01-05 15:13:50.417704,TRXUSDT -> TRXXRP -> XRPUSDT,0.150622,62.788495000000005
2021-01-05 15:13:50.741939,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.013304,62.804632000000005
2021-01-05 15:13:51.915478,TRXUSDT -> TRXXRP -> XRPUSDT,0.180855,62.817936
2021-01-05 15:13:53.056941,BTCUSDT -> ETHBTC -> ETHUSDT,0.000641,62.998791000000004
2021-01-05 15:13:53.395276,TRXUSDT -> TRXXRP -> XRPUSDT,0.181377,62.999432000000006
2021-01-05 15:13:53.530609,LINKUSDT -> LINKETH -> ETHUSDT,0.00623,63.180809
2021-01-05 15:13:54.345866,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.005762,63.187039000000006
2021-01-05 15:13:54.676412,BTCUSDT -> ETHBTC -> ETHUSDT,0.010655,63.192801
2021-01-05 15:13:54.953567,TRXUSDT -> TRXXRP -> XRPUSDT,0.160017,63.203456
2021-01-05 15:13:57.118099,TRXUSDT -> TRXXRP -> XRPUSDT,0.140774,63.363473000000006
2021-01-05 15:13:57.762473,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.03584,63.50424700000001
2021-01-05 15:13:57.787201,BTCUSDT -> ETHBTC -> ETHUSDT,0.000641,63.54008700000001
2021-01-05 15:13:58.635059,TRXUSDT -> TRXXRP -> XRPUSDT,0.1684,63.54072800000001
2021-01-05 15:13:59.850324,BTCUSDT -> ETHBTC -> ETHUSDT,0.00907,63.70912800000001
2021-01-05 15:14:00.468150,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.01154,63.71819800000001
2021-01-05 15:14:01.187655,TRXUSDT -> TRXXRP -> XRPUSDT,0.12465,63.729738000000005
2021-01-05 15:14:02.898433,TRXUSDT -> TRXXRP -> XRPUSDT,0.124893,63.85438800000001
2021-01-05 15:14:02.926264,BTCUSDT -> ETHBTC -> ETHUSDT,0.0327,63.97928100000001
2021-01-05 15:14:04.436468,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.031349,64.011981
2021-01-05 15:14:04.513905,TRXUSDT -> TRXXRP -> XRPUSDT,0.144652,64.04333000000001
2021-01-05 15:14:06.027880,TRXUSDT -> TRXXRP -> XRPUSDT,0.122703,64.187982
2021-01-05 15:14:06.045887,XRPUSDT -> XRPBUSD -> BUSDUSDT,-0.091268,64.310685
2021-01-05 15:14:06.651709,BTCUSDT -> ETHBTC -> ETHUSDT,0.001969,64.219417
2021-01-05 15:14:07.494764,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.025005,64.22138600000001
2021-01-05 15:14:07.625310,TRXUSDT -> TRXXRP -> XRPUSDT,0.131352,64.246391
2021-01-05 15:14:08.928466,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.01164,64.37774300000001
2021-01-05 15:14:09.031848,BTCUSDT -> ETHBTC -> ETHUSDT,0.011244,64.38938300000001
2021-01-05 15:14:09.083434,TRXUSDT -> TRXXRP -> XRPUSDT,0.176388,64.40062700000001
2021-01-05 15:14:10.512211,BTCUSDT -> ETHBTC -> ETHUSDT,0.002781,64.57701500000002
2021-01-05 15:14:10.533400,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.005196,64.57979600000002
2021-01-05 15:14:10.630868,TRXUSDT -> TRXXRP -> XRPUSDT,0.176893,64.58499200000001
2021-01-05 15:14:12.169956,TRXUSDT -> TRXXRP -> XRPUSDT,0.165895,64.76188500000002
2021-01-05 15:14:13.665342,TRXUSDT -> TRXXRP -> XRPUSDT,0.16632,64.92778000000003
2021-01-05 15:14:13.712930,BTCUSDT -> ETHBTC -> ETHUSDT,0.002919,65.09410000000003
2021-01-05 15:14:15.194230,TRXUSDT -> TRXXRP -> XRPUSDT,0.14944,65.09701900000003
2021-01-05 15:14:15.675921,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.00535,65.24645900000003
2021-01-05 15:14:16.822036,TRXUSDT -> TRXXRP -> XRPUSDT,0.15558,65.25180900000004
2021-01-05 15:14:18.277793,TRXUSDT -> TRXXRP -> XRPUSDT,0.155951,65.40738900000004
2021-01-05 15:14:18.472228,BTCUSDT -> ETHBTC -> ETHUSDT,0.002425,65.56334000000004
2021-01-05 15:14:18.946508,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.006156,65.56576500000004
2021-01-05 15:14:20.613378,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.005356,65.57192100000005
2021-01-05 15:14:21.477174,TRXUSDT -> TRXXRP -> XRPUSDT,0.142305,65.57727700000005
2021-01-05 15:14:23.144244,TRXUSDT -> TRXXRP -> XRPUSDT,0.12563,65.71958200000005
2021-01-05 15:14:23.540535,BTCUSDT -> ETHBTC -> ETHUSDT,0.000904,65.84521200000005
2021-01-05 15:14:23.557301,LINKUSDT -> LINKETH -> ETHUSDT,0.034708,65.84611600000005
2021-01-05 15:14:24.022241,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.019845,65.88082400000005
2021-01-05 15:14:24.611560,TRXUSDT -> TRXXRP -> XRPUSDT,0.125977,65.90066900000005
2021-01-05 15:14:25.031888,BTCUSDT -> ETHBTC -> ETHUSDT,0.013134,66.02664600000006
2021-01-05 15:14:25.181495,LINKUSDT -> LINKETH -> ETHUSDT,0.034214,66.03978000000005
2021-01-05 15:14:25.518635,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.020691,66.07399400000006
2021-01-05 15:14:26.409412,TRXUSDT -> TRXXRP -> XRPUSDT,0.140987,66.09468500000006
2021-01-05 15:14:26.736576,BTCUSDT -> ETHBTC -> ETHUSDT,0.002715,66.23567200000005
2021-01-05 15:14:27.092531,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.005309,66.23838700000005
2021-01-05 15:14:28.085515,TRXUSDT -> TRXXRP -> XRPUSDT,0.123698,66.24369600000004
2021-01-05 15:14:28.243922,BTCUSDT -> ETHBTC -> ETHUSDT,0.062582,66.36739400000005
2021-01-05 15:14:29.122620,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.009124,66.42997600000005
2021-01-05 15:14:29.664016,TRXUSDT -> TRXXRP -> XRPUSDT,0.118177,66.43910000000005
2021-01-05 15:14:30.272815,LINKUSDT -> LINKETH -> ETHUSDT,0.009671,66.55727700000006
2021-01-05 15:14:30.632984,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.015031,66.56694800000005
2021-01-05 15:14:31.350738,TRXUSDT -> TRXXRP -> XRPUSDT,0.109583,66.58197900000005
2021-01-05 15:14:32.122518,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.017216,66.69156200000005
2021-01-05 15:14:32.725567,BTCUSDT -> ETHBTC -> ETHUSDT,0.004539,66.70877800000005
2021-01-05 15:14:32.966705,TRXUSDT -> TRXXRP -> XRPUSDT,0.068426,66.71331700000005
2021-01-05 15:14:33.740171,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.038006,66.78174300000005
2021-01-05 15:14:34.283692,BTCUSDT -> ETHBTC -> ETHUSDT,0.00066,66.81974900000004
2021-01-05 15:14:34.661919,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.098648,66.82040900000004
2021-01-05 15:14:34.773915,TRXUSDT -> TRXXRP -> XRPUSDT,0.088875,66.91905700000004
2021-01-05 15:14:35.187536,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.011549,67.00793200000004
2021-01-05 15:14:36.231927,TRXUSDT -> TRXXRP -> XRPUSDT,0.109797,67.01948100000004
2021-01-05 15:14:36.665501,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.033033,67.12927800000004
2021-01-05 15:14:37.368160,BTCUSDT -> ETHBTC -> ETHUSDT,0.004609,67.16231100000005
2021-01-05 15:14:37.715148,TRXUSDT -> TRXXRP -> XRPUSDT,0.086743,67.16692000000005
2021-01-05 15:14:37.908700,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.08353,67.25366300000005
2021-01-05 15:14:38.357317,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.023396,67.33719300000004
2021-01-05 15:14:39.555435,TRXUSDT -> TRXXRP -> XRPUSDT,0.086993,67.36058900000005
2021-01-05 15:14:39.937720,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.026419,67.44758200000005
2021-01-05 15:14:40.602351,BTCUSDT -> ETHBTC -> ETHUSDT,0.008794,67.47400100000006
2021-01-05 15:14:40.776017,SUSHIUSDT -> SUSHIBTC -> BTCUSDT,0.00677,67.48279500000005
2021-01-05 15:14:41.345240,TRXUSDT -> TRXXRP -> XRPUSDT,0.117056,67.48956500000006
2021-01-05 15:14:41.646791,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.026459,67.60662100000006
2021-01-05 15:14:42.258105,BTCUSDT -> ETHBTC -> ETHUSDT,0.00186,67.63308000000006
2021-01-05 15:14:42.865277,TRXUSDT -> TRXXRP -> XRPUSDT,0.126296,67.63494000000006
2021-01-05 15:14:43.212462,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.005494,67.76123600000005
2021-01-05 15:14:43.728954,BTCUSDT -> ETHBTC -> ETHUSDT,0.015558,67.76673000000005
2021-01-05 15:14:44.387371,TRXUSDT -> TRXXRP -> XRPUSDT,0.126571,67.78228800000005
2021-01-05 15:14:44.759386,XRPUSDT -> XRPBUSD -> BUSDUSDT,0.008508,67.90885900000005
